0 30100000000 1.0
Linear 3 explicit
 1.220000 7.739344892223727 -17.138746995179083 -35.82052685961186
 1.230000 20.755112807718717 -34.51771962049047 -70.84773649347144
 1.240000 -45.37932709663943 -21.814922619502774 -33.45728233165545
 1.250000 34.96933723562624 -6.637302156938473 -4.627990641537343
 1.260000 43.45361405744089 -20.290922599608834 -62.808802019938526
 1.270000 -9.07167387822335 -16.80194895442598 -37.54111568469051
 1.280000 -22.171890863513568 -33.86800078124121 -73.42439713903205
 1.290000 45.4729642821507 -21.672111766518693 -32.270056588353945
 1.300000 -34.66822967858474 -7.039854034026556 -4.581953591770125
 1.310000 -46.21031786085041 -19.82262612158125 -65.1692785401646
 1.320000 6.347572024775019 -17.116174836298164 -35.853679334753025
 1.330000 18.4267281912565 -34.4701893497453 -70.84743823328581
 1.340000 -46.77483992723365 -21.769643571254594 -33.42331564936241
 1.350000 35.57978427006648 -6.6098445937656685 -4.597616979674118
 1.360000 45.53608276947503 -20.323143569344836 -62.76115350813913
 1.370000 -7.057506839860309 -16.78451526051223 -37.501023546369154
 1.380000 -21.58924323896008 -33.86686964086957 -73.3761344970243
 1.390000 44.11609461615632 -21.671604347739216 -32.356666316067646
 1.400000 -36.856452415411354 -7.003312749210258 -4.5696447145099715
 1.410000 -47.659606473466994 -19.8485058062507 -65.26287887372072
 1.420000 6.738439384255386 -17.12643425785148 -35.80303491294178
 1.430000 20.290664808521512 -34.512251701638874 -70.81830344494162
 1.440000 -44.9174907464528 -21.810540157088194 -33.479342441145846
 1.450000 35.968858943004676 -6.616314898348289 -4.605936599597664
 1.460000 44.26442564722012 -20.304563570816725 -62.84090884254721
 1.470000 -9.060733843572336 -16.805110941601868 -37.52226489626238
 1.480000 -22.928950723809066 -33.8863863939322 -73.41875958940986
 1.490000 44.54526393207276 -21.69085974266204 -32.31149990903403
 1.500000 -35.033760842377504 -7.041318341671166 -4.583529559413748
 1.510000 -45.79629936007382 -19.815257667751865 -65.20345572685669
 1.520000 7.239989882704748 -17.125388068397612 -35.85141457655314
 1.530000 19.162616346635076 -34.48245073012177 -70.8622578983879
 1.540000 -46.796640038091894 -21.78185272185069 -33.415721690819176
 1.550000 34.836777906423706 -6.62894630140884 -4.61937922854797
 1.560000 44.629465235329775 -20.30944471026045 -62.753535840056415
 1.570000 -7.4500442877479145 -16.787322887538096 -37.524160167740476
 1.580000 -21.22603608606073 -33.85648018143601 -73.39171514666543
 1.590000 44.95844609015509 -21.659981728392484 -32.31560352338873
 1.600000 -36.206767277076445 -7.009699436891687 -4.571232541660111
 1.610000 -47.639185137939194 -19.850824090158113 -65.22604276636909
 1.620000 6.106523608553729 -17.118942548989168 -35.814632237377765
 1.630000 19.476564011201845 -34.49486209354593 -70.81215899114687
 1.640000 -45.25692807628453 -21.793969722690505 -33.47046103917077
 1.650000 36.3591012323161 -6.601871294773098 -4.58780148761708
 1.660000 45.07228342910966 -20.315526305353316 -62.82804274734096
 1.670000 -8.436104309357518 -16.79925160095359 -37.503151318320626
 1.680000 -22.9039743844329 -33.88966932594472 -73.4015166455199
 1.690000 43.93423481731478 -21.694625858842944 -32.34726438443676
 1.700000 -35.787922093648135 -7.030694248532176 -4.581899851344804
 1.710000 -46.162100281526534 -19.8242122578217 -65.2440046898735
 1.720000 7.543320884448988 -17.1318704110271 -35.83876769797985
 1.730000 19.893632526578983 -34.49758363080741 -70.85722404049788
 1.740000 -46.222144298079236 -21.796385464388056 -33.431063203968996
 1.750000 34.80712965499954 -6.634380034159017 -4.624763827705888
 1.760000 44.048909767698945 -20.300206391843645 -62.77472463308756
 1.770000 -8.154379452712476 -16.79354607334607 -37.53371052014549
