TaskNumber,models/jawmodel/models/tongue/exciters/GGP:excitation,models/jawmodel/models/tongue/exciters/GGM:excitation,models/jawmodel/models/tongue/exciters/GGA:excitation,models/jawmodel/models/tongue/exciters/STY:excitation,models/jawmodel/models/tongue/exciters/GH:excitation,models/jawmodel/models/tongue/exciters/MH:excitation,models/jawmodel/models/tongue/exciters/HG:excitation,models/jawmodel/models/tongue/exciters/TRANS:excitation,models/jawmodel/models/tongue/exciters/VERT:excitation,models/jawmodel/models/tongue/exciters/SL:excitation,models/jawmodel/models/tongue/exciters/IL:excitation
58784,0.5,0.5,0.5,0.5,0,0.2,0.5,0.5,0,0.2,0.5
58792,0.5,0.5,0.5,0.5,0,0.2,0.5,0.5,0.2,0.2,0.2
58800,0.5,0.5,0.5,0.5,0,0.2,0.5,0.5,0.5,0.2,0
58808,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0,0.5
58815,0.5,0.5,0.5,0.5,0,0.5,0,0,0.2,0,0
58818,0.5,0.5,0.5,0.5,0,0.5,0,0,0.2,0.2,0
58829,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0.2,0.5
58842,0.5,0.5,0.5,0.5,0,0.5,0,0.2,0.2,0,0
58846,0.5,0.5,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0.2
58859,0.5,0.5,0.5,0.5,0,0.5,0,0.2,0.5,0.5,0.5
58865,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0.2,0.5
58878,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0,0
58883,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.2,0.5
58896,0.5,0.5,0.5,0.5,0,0.5,0.2,0,0.2,0,0
58898,0.5,0.5,0.5,0.5,0,0.5,0.2,0,0.2,0,0.5
58912,0.5,0.5,0.5,0.5,0,0.5,0.2,0,0.5,0.5,0.2
58919,0.5,0.5,0.5,0.5,0,0.5,0.2,0.2,0,0.2,0.5
58925,0.5,0.5,0.5,0.5,0,0.5,0.2,0.2,0.2,0,0.5
58937,0.5,0.5,0.5,0.5,0,0.5,0.2,0.2,0.5,0.2,0.5
58945,0.5,0.5,0.5,0.5,0,0.5,0.2,0.5,0,0.2,0.2
58953,0.5,0.5,0.5,0.5,0,0.5,0.2,0.5,0.2,0.2,0
58959,0.5,0.5,0.5,0.5,0,0.5,0.2,0.5,0.5,0,0
58967,0.5,0.5,0.5,0.5,0,0.5,0.2,0.5,0.5,0.5,0.5
58973,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,0.2,0.5
58976,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5
58984,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.2,0.5,0.2
58992,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0
59000,0.5,0.5,0.5,0.5,0,0.5,0.5,0.2,0,0.2,0.5
59008,0.5,0.5,0.5,0.5,0,0.5,0.5,0.2,0.2,0.2,0.2
59016,0.5,0.5,0.5,0.5,0,0.5,0.5,0.2,0.5,0.2,0
59024,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0,0.5
59032,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.2,0,0.2
59040,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0
