TaskNumber,models/jawmodel/models/tongue/exciters/GGP:excitation,models/jawmodel/models/tongue/exciters/GGM:excitation,models/jawmodel/models/tongue/exciters/GGA:excitation,models/jawmodel/models/tongue/exciters/STY:excitation,models/jawmodel/models/tongue/exciters/GH:excitation,models/jawmodel/models/tongue/exciters/MH:excitation,models/jawmodel/models/tongue/exciters/HG:excitation,models/jawmodel/models/tongue/exciters/TRANS:excitation,models/jawmodel/models/tongue/exciters/VERT:excitation,models/jawmodel/models/tongue/exciters/SL:excitation,models/jawmodel/models/tongue/exciters/IL:excitation
55017,0.5,0.5,0.2,0,0,0.2,0.2,0,0.5,0,0
55023,0.5,0.5,0.2,0,0,0.2,0.2,0,0.5,0.5,0
55028,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0,0,0.5
55033,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0,0.5,0.2
55038,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0.2,0.2,0
55043,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0.2,0.5,0.5
55048,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0.5,0.2,0.2
55053,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0,0,0
55057,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0,0.2,0.2
55062,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0.2,0,0
55067,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0.2,0.2,0.5
55072,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0.5,0,0.2
55077,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0.5,0.5,0
55082,0.5,0.5,0.2,0,0,0.2,0.5,0,0,0,0.5
55087,0.5,0.5,0.2,0,0,0.2,0.5,0,0,0.5,0.2
55092,0.5,0.5,0.2,0,0,0.2,0.5,0,0.2,0.2,0
55096,0.5,0.5,0.2,0,0,0.2,0.5,0,0.2,0.5,0.2
55101,0.5,0.5,0.2,0,0,0.2,0.5,0,0.5,0.2,0
55103,0.5,0.5,0.2,0,0,0.2,0.5,0,0.5,0.2,0.5
55107,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0,0,0
55111,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0,0.2,0.2
55115,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0,0.5,0.5
55119,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.2,0.2,0
55123,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.2,0.5,0.2
55127,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.5,0,0.5
55131,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.5,0.5,0
55135,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0,0,0.2
55139,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0,0.2,0.5
55143,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.2,0,0
55147,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.2,0.2,0.2
55151,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.2,0.5,0.5
55155,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.5,0.2,0
55159,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.5,0.5,0.2
55163,0.5,0.5,0.2,0,0,0.5,0,0,0,0,0.5
55166,0.5,0.5,0.2,0,0,0.5,0,0,0,0.2,0.5
55171,0.5,0.5,0.2,0,0,0.5,0,0,0.2,0,0.2
55175,0.5,0.5,0.2,0,0,0.5,0,0,0.2,0.2,0.5
55179,0.5,0.5,0.2,0,0,0.5,0,0,0.5,0,0
55183,0.5,0.5,0.2,0,0,0.5,0,0,0.5,0.2,0.2
55189,0.5,0.5,0.2,0,0,0.5,0,0.2,0,0,0.2
55193,0.5,0.5,0.2,0,0,0.5,0,0.2,0,0.2,0.5
55196,0.5,0.5,0.2,0,0,0.5,0,0.2,0,0.5,0.5
55200,0.5,0.5,0.2,0,0,0.5,0,0.2,0.2,0.2,0
55204,0.5,0.5,0.2,0,0,0.5,0,0.2,0.2,0.5,0.2
55208,0.5,0.5,0.2,0,0,0.5,0,0.2,0.5,0,0.5
55212,0.5,0.5,0.2,0,0,0.5,0,0.2,0.5,0.5,0
55216,0.5,0.5,0.2,0,0,0.5,0,0.5,0,0,0.2
55220,0.5,0.5,0.2,0,0,0.5,0,0.5,0,0.2,0.5
55223,0.5,0.5,0.2,0,0,0.5,0,0.5,0,0.5,0.5
55227,0.5,0.5,0.2,0,0,0.5,0,0.5,0.2,0.2,0
55231,0.5,0.5,0.2,0,0,0.5,0,0.5,0.2,0.5,0.2
55236,0.5,0.5,0.2,0,0,0.5,0,0.5,0.5,0.2,0
55240,0.5,0.5,0.2,0,0,0.5,0,0.5,0.5,0.5,0.2
55244,0.5,0.5,0.2,0,0,0.5,0.2,0,0,0,0.5
55248,0.5,0.5,0.2,0,0,0.5,0.2,0,0,0.5,0
55252,0.5,0.5,0.2,0,0,0.5,0.2,0,0.2,0,0.2
55256,0.5,0.5,0.2,0,0,0.5,0.2,0,0.2,0.2,0.5
55261,0.5,0.5,0.2,0,0,0.5,0.2,0,0.5,0,0.2
55264,0.5,0.5,0.2,0,0,0.5,0.2,0,0.5,0.2,0.2
55268,0.5,0.5,0.2,0,0,0.5,0.2,0,0.5,0.5,0.5
55272,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0,0.2,0
55276,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0,0.5,0.2
55280,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0.2,0,0.5
55284,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0.2,0.5,0
55288,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0.5,0,0.2
55292,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0.5,0.2,0.5
55296,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0,0,0
55301,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0,0.2,0.5
55305,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0.2,0,0
55309,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0.2,0.2,0.2
55313,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0.2,0.5,0.5
55317,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0.5,0.2,0
55321,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0.5,0.5,0.2
55325,0.5,0.5,0.2,0,0,0.5,0.5,0,0,0,0.5
55329,0.5,0.5,0.2,0,0,0.5,0.5,0,0,0.5,0
55333,0.5,0.5,0.2,0,0,0.5,0.5,0,0.2,0,0.2
55337,0.5,0.5,0.2,0,0,0.5,0.5,0,0.2,0.2,0.5
55341,0.5,0.5,0.2,0,0,0.5,0.5,0,0.5,0,0
55345,0.5,0.5,0.2,0,0,0.5,0.5,0,0.5,0.2,0.2
55349,0.5,0.5,0.2,0,0,0.5,0.5,0,0.5,0.5,0.5
55353,0.5,0.5,0.2,0,0,0.5,0.5,0.2,0,0.2,0
55357,0.5,0.5,0.2,0,0,0.5,0.5,0.2,0,0.5,0.2
55361,0.5,0.5,0.2,0,0,0.5,0.5,0.2,0.2,0,0.5
55365,0.5,0.5,0.2,0,0,0.5,0.5,0.2,0.2,0.5,0
55369,0.5,0.5,0.2,0,0,0.5,0.5,0.2,0.5,0,0.2
55373,0.5,0.5,0.2,0,0,0.5,0.5,0.2,0.5,0.2,0.5
55377,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0,0,0
55381,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0,0.2,0.2
55385,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0,0.5,0.5
55389,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0.2,0.2,0
55393,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0.2,0.5,0.2
55397,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0.5,0,0.5
55399,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0.5,0.2,0.2
55402,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0.5,0.5,0.2
55405,0.5,0.5,0.2,0.2,0,0,0,0,0,0,0.2
55407,0.5,0.5,0.2,0.2,0,0,0,0,0,0.2,0
55410,0.5,0.5,0.2,0.2,0,0,0,0,0,0.5,0
55413,0.5,0.5,0.2,0.2,0,0,0,0,0.2,0,0
55418,0.5,0.5,0.2,0.2,0,0,0,0,0.2,0.2,0.5
55421,0.5,0.5,0.2,0.2,0,0,0,0,0.2,0.5,0.5
55424,0.5,0.5,0.2,0.2,0,0,0,0,0.5,0,0.5
55426,0.5,0.5,0.2,0.2,0,0,0,0,0.5,0.2,0.2
55429,0.5,0.5,0.2,0.2,0,0,0,0,0.5,0.5,0.2
55432,0.5,0.5,0.2,0.2,0,0,0,0.2,0,0,0.2
55434,0.5,0.5,0.2,0.2,0,0,0,0.2,0,0.2,0
55437,0.5,0.5,0.2,0.2,0,0,0,0.2,0,0.5,0
55440,0.5,0.5,0.2,0.2,0,0,0,0.2,0.2,0,0
55445,0.5,0.5,0.2,0.2,0,0,0,0.2,0.2,0.2,0.5
55448,0.5,0.5,0.2,0.2,0,0,0,0.2,0.2,0.5,0.5
55450,0.5,0.5,0.2,0.2,0,0,0,0.2,0.5,0,0.2
55453,0.5,0.5,0.2,0.2,0,0,0,0.2,0.5,0.2,0.2
55456,0.5,0.5,0.2,0.2,0,0,0,0.2,0.5,0.5,0.2
55459,0.5,0.5,0.2,0.2,0,0,0,0.5,0,0,0.2
55461,0.5,0.5,0.2,0.2,0,0,0,0.5,0,0.2,0
55464,0.5,0.5,0.2,0.2,0,0,0,0.5,0,0.5,0
55467,0.5,0.5,0.2,0.2,0,0,0,0.5,0.2,0,0
55471,0.5,0.5,0.2,0.2,0,0,0,0.5,0.2,0.2,0.2
55474,0.5,0.5,0.2,0.2,0,0,0,0.5,0.2,0.5,0.2
55476,0.5,0.5,0.2,0.2,0,0,0,0.5,0.5,0,0
55481,0.5,0.5,0.2,0.2,0,0,0,0.5,0.5,0.2,0.5
55484,0.5,0.5,0.2,0.2,0,0,0,0.5,0.5,0.5,0.5
55487,0.5,0.5,0.2,0.2,0,0,0.2,0,0,0,0.5
55491,0.5,0.5,0.2,0.2,0,0,0.2,0,0,0.5,0
55494,0.5,0.5,0.2,0.2,0,0,0.2,0,0.2,0,0
55497,0.5,0.5,0.2,0.2,0,0,0.2,0,0.2,0.2,0
55500,0.5,0.5,0.2,0.2,0,0,0.2,0,0.2,0.5,0
55503,0.5,0.5,0.2,0.2,0,0,0.2,0,0.5,0,0
55506,0.5,0.5,0.2,0.2,0,0,0.2,0,0.5,0.2,0
55509,0.5,0.5,0.2,0.2,0,0,0.2,0,0.5,0.5,0
55512,0.5,0.5,0.2,0.2,0,0,0.2,0.2,0,0,0
55515,0.5,0.5,0.2,0.2,0,0,0.2,0.2,0,0.2,0
55517,0.5,0.5,0.2,0.2,0,0,0.2,0.2,0,0.2,0.5
55520,0.5,0.5,0.2,0.2,0,0,0.2,0.2,0,0.5,0.5
55523,0.5,0.5,0.2,0.2,0,0,0.2,0.2,0.2,0,0.5
55525,0.5,0.5,0.2,0.2,0,0,0.2,0.2,0.2,0.2,0.2
55528,0.5,0.5,0.2,0.2,0,0,0.2,0.2,0.2,0.5,0.2
55531,0.5,0.5,0.2,0.2,0,0,0.2,0.2,0.5,0,0.2
55534,0.5,0.5,0.2,0.2,0,0,0.2,0.2,0.5,0.2,0.2
55537,0.5,0.5,0.2,0.2,0,0,0.2,0.2,0.5,0.5,0.2
55540,0.5,0.5,0.2,0.2,0,0,0.2,0.5,0,0,0.2
55543,0.5,0.5,0.2,0.2,0,0,0.2,0.5,0,0.2,0.2
55546,0.5,0.5,0.2,0.2,0,0,0.2,0.5,0,0.5,0.2
55549,0.5,0.5,0.2,0.2,0,0,0.2,0.5,0.2,0,0.2
55552,0.5,0.5,0.2,0.2,0,0,0.2,0.5,0.2,0.2,0.2
55555,0.5,0.5,0.2,0.2,0,0,0.2,0.5,0.2,0.5,0.2
55558,0.5,0.5,0.2,0.2,0,0,0.2,0.5,0.5,0,0.2
55561,0.5,0.5,0.2,0.2,0,0,0.2,0.5,0.5,0.2,0.2
55564,0.5,0.5,0.2,0.2,0,0,0.2,0.5,0.5,0.5,0.2
55567,0.5,0.5,0.2,0.2,0,0,0.5,0,0,0,0.2
55570,0.5,0.5,0.2,0.2,0,0,0.5,0,0,0.2,0.2
55573,0.5,0.5,0.2,0.2,0,0,0.5,0,0,0.5,0.2
55576,0.5,0.5,0.2,0.2,0,0,0.5,0,0.2,0,0.2
55579,0.5,0.5,0.2,0.2,0,0,0.5,0,0.2,0.2,0.2
55582,0.5,0.5,0.2,0.2,0,0,0.5,0,0.2,0.5,0.2
55585,0.5,0.5,0.2,0.2,0,0,0.5,0,0.5,0,0.2
55588,0.5,0.5,0.2,0.2,0,0,0.5,0,0.5,0.2,0.2
55591,0.5,0.5,0.2,0.2,0,0,0.5,0,0.5,0.5,0.2
55594,0.5,0.5,0.2,0.2,0,0,0.5,0.2,0,0,0.2
55597,0.5,0.5,0.2,0.2,0,0,0.5,0.2,0,0.2,0.2
55600,0.5,0.5,0.2,0.2,0,0,0.5,0.2,0,0.5,0.2
55603,0.5,0.5,0.2,0.2,0,0,0.5,0.2,0.2,0,0.2
55605,0.5,0.5,0.2,0.2,0,0,0.5,0.2,0.2,0.2,0
55608,0.5,0.5,0.2,0.2,0,0,0.5,0.2,0.2,0.5,0
55611,0.5,0.5,0.2,0.2,0,0,0.5,0.2,0.5,0,0
55614,0.5,0.5,0.2,0.2,0,0,0.5,0.2,0.5,0.2,0
55617,0.5,0.5,0.2,0.2,0,0,0.5,0.2,0.5,0.5,0
55620,0.5,0.5,0.2,0.2,0,0,0.5,0.5,0,0,0
55623,0.5,0.5,0.2,0.2,0,0,0.5,0.5,0,0.2,0
55626,0.5,0.5,0.2,0.2,0,0,0.5,0.5,0,0.5,0
55629,0.5,0.5,0.2,0.2,0,0,0.5,0.5,0.2,0,0
55632,0.5,0.5,0.2,0.2,0,0,0.5,0.5,0.2,0.2,0
55635,0.5,0.5,0.2,0.2,0,0,0.5,0.5,0.2,0.5,0
55638,0.5,0.5,0.2,0.2,0,0,0.5,0.5,0.5,0,0
55641,0.5,0.5,0.2,0.2,0,0,0.5,0.5,0.5,0.2,0
55644,0.5,0.5,0.2,0.2,0,0,0.5,0.5,0.5,0.5,0
55647,0.5,0.5,0.2,0.2,0,0.2,0,0,0,0,0
55650,0.5,0.5,0.2,0.2,0,0.2,0,0,0,0.2,0
55653,0.5,0.5,0.2,0.2,0,0.2,0,0,0,0.5,0
55656,0.5,0.5,0.2,0.2,0,0.2,0,0,0.2,0,0
55661,0.5,0.5,0.2,0.2,0,0.2,0,0,0.2,0.2,0.5
55664,0.5,0.5,0.2,0.2,0,0.2,0,0,0.2,0.5,0.5
55667,0.5,0.5,0.2,0.2,0,0.2,0,0,0.5,0,0.5
55669,0.5,0.5,0.2,0.2,0,0.2,0,0,0.5,0.2,0.2
55672,0.5,0.5,0.2,0.2,0,0.2,0,0,0.5,0.5,0.2
55675,0.5,0.5,0.2,0.2,0,0.2,0,0.2,0,0,0.2
55677,0.5,0.5,0.2,0.2,0,0.2,0,0.2,0,0.2,0
55680,0.5,0.5,0.2,0.2,0,0.2,0,0.2,0,0.5,0
55683,0.5,0.5,0.2,0.2,0,0.2,0,0.2,0.2,0,0
55686,0.5,0.5,0.2,0.2,0,0.2,0,0.2,0.2,0.2,0
55689,0.5,0.5,0.2,0.2,0,0.2,0,0.2,0.2,0.5,0
55692,0.5,0.5,0.2,0.2,0,0.2,0,0.2,0.5,0,0
55697,0.5,0.5,0.2,0.2,0,0.2,0,0.2,0.5,0.2,0.5
55700,0.5,0.5,0.2,0.2,0,0.2,0,0.2,0.5,0.5,0.5
55703,0.5,0.5,0.2,0.2,0,0.2,0,0.5,0,0,0.5
55706,0.5,0.5,0.2,0.2,0,0.2,0,0.5,0,0.2,0.5
55709,0.5,0.5,0.2,0.2,0,0.2,0,0.5,0,0.5,0.5
55712,0.5,0.5,0.2,0.2,0,0.2,0,0.5,0.2,0,0.5
55715,0.5,0.5,0.2,0.2,0,0.2,0,0.5,0.2,0.2,0.5
55719,0.5,0.5,0.2,0.2,0,0.2,0,0.5,0.5,0,0
55722,0.5,0.5,0.2,0.2,0,0.2,0,0.5,0.5,0.2,0
55725,0.5,0.5,0.2,0.2,0,0.2,0,0.5,0.5,0.5,0
55728,0.5,0.5,0.2,0.2,0,0.2,0.2,0,0,0,0
55731,0.5,0.5,0.2,0.2,0,0.2,0.2,0,0,0.2,0
55734,0.5,0.5,0.2,0.2,0,0.2,0.2,0,0,0.5,0
55737,0.5,0.5,0.2,0.2,0,0.2,0.2,0,0.2,0,0
55741,0.5,0.5,0.2,0.2,0,0.2,0.2,0,0.2,0.2,0.2
55744,0.5,0.5,0.2,0.2,0,0.2,0.2,0,0.2,0.5,0.2
55747,0.5,0.5,0.2,0.2,0,0.2,0.2,0,0.5,0,0.2
55750,0.5,0.5,0.2,0.2,0,0.2,0.2,0,0.5,0.2,0.2
55753,0.5,0.5,0.2,0.2,0,0.2,0.2,0,0.5,0.5,0.2
55756,0.5,0.5,0.2,0.2,0,0.2,0.2,0.2,0,0,0.2
55759,0.5,0.5,0.2,0.2,0,0.2,0.2,0.2,0,0.2,0.2
55762,0.5,0.5,0.2,0.2,0,0.2,0.2,0.2,0,0.5,0.2
55765,0.5,0.5,0.2,0.2,0,0.2,0.2,0.2,0.2,0,0.2
55768,0.5,0.5,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2
55771,0.5,0.5,0.2,0.2,0,0.2,0.2,0.2,0.2,0.5,0.2
55774,0.5,0.5,0.2,0.2,0,0.2,0.2,0.2,0.5,0,0.2
55777,0.5,0.5,0.2,0.2,0,0.2,0.2,0.2,0.5,0.2,0.2
55780,0.5,0.5,0.2,0.2,0,0.2,0.2,0.2,0.5,0.5,0.2
55783,0.5,0.5,0.2,0.2,0,0.2,0.2,0.5,0,0,0.2
55786,0.5,0.5,0.2,0.2,0,0.2,0.2,0.5,0,0.2,0.2
55790,0.5,0.5,0.2,0.2,0,0.2,0.2,0.5,0,0.5,0.5
55793,0.5,0.5,0.2,0.2,0,0.2,0.2,0.5,0.2,0,0.5
55797,0.5,0.5,0.2,0.2,0,0.2,0.2,0.5,0.2,0.5,0
55800,0.5,0.5,0.2,0.2,0,0.2,0.2,0.5,0.5,0,0
55803,0.5,0.5,0.2,0.2,0,0.2,0.2,0.5,0.5,0.2,0
55805,0.5,0.5,0.2,0.2,0,0.2,0.2,0.5,0.5,0.2,0.5
55808,0.5,0.5,0.2,0.2,0,0.2,0.2,0.5,0.5,0.5,0.5
55811,0.5,0.5,0.2,0.2,0,0.2,0.5,0,0,0,0.5
55814,0.5,0.5,0.2,0.2,0,0.2,0.5,0,0,0.2,0.5
55817,0.5,0.5,0.2,0.2,0,0.2,0.5,0,0,0.5,0.5
55827,0.5,0.5,0.2,0.2,0,0.2,0.5,0,0.5,0,0
55836,0.5,0.5,0.2,0.2,0,0.2,0.5,0.2,0,0,0
55847,0.5,0.5,0.2,0.2,0,0.2,0.5,0.2,0.2,0,0.5
55858,0.5,0.5,0.2,0.2,0,0.2,0.5,0.2,0.5,0.2,0.2
55869,0.5,0.5,0.2,0.2,0,0.2,0.5,0.5,0,0.5,0
55880,0.5,0.5,0.2,0.2,0,0.2,0.5,0.5,0.2,0.5,0.5
55889,0.5,0.5,0.2,0.2,0,0.2,0.5,0.5,0.5,0.5,0.5
55900,0.5,0.5,0.2,0.2,0,0.5,0,0,0.2,0,0.2
55907,0.5,0.5,0.2,0.2,0,0.5,0,0,0.2,0.5,0.5
55919,0.5,0.5,0.2,0.2,0,0.5,0,0.2,0,0,0.5
55927,0.5,0.5,0.2,0.2,0,0.5,0,0.2,0.2,0,0.2
55938,0.5,0.5,0.2,0.2,0,0.5,0,0.2,0.5,0.2,0
55948,0.5,0.5,0.2,0.2,0,0.5,0,0.5,0,0.2,0.2
55958,0.5,0.5,0.2,0.2,0,0.5,0,0.5,0.2,0.2,0.5
55971,0.5,0.5,0.2,0.2,0,0.5,0.2,0,0,0,0
55982,0.5,0.5,0.2,0.2,0,0.5,0.2,0,0.2,0,0.5
55997,0.5,0.5,0.2,0.2,0,0.5,0.2,0,0.5,0.5,0.5
56007,0.5,0.5,0.2,0.2,0,0.5,0.2,0.2,0.2,0,0
56017,0.5,0.5,0.2,0.2,0,0.5,0.2,0.2,0.5,0,0.2
56027,0.5,0.5,0.2,0.2,0,0.5,0.2,0.5,0,0,0.5
56041,0.5,0.5,0.2,0.2,0,0.5,0.2,0.5,0.2,0.5,0.2
56051,0.5,0.5,0.2,0.2,0,0.5,0.2,0.5,0.5,0.5,0.5
56061,0.5,0.5,0.2,0.2,0,0.5,0.5,0,0.2,0,0
56071,0.5,0.5,0.2,0.2,0,0.5,0.5,0,0.5,0,0.2
56081,0.5,0.5,0.2,0.2,0,0.5,0.5,0.2,0,0,0.5
56092,0.5,0.5,0.2,0.2,0,0.5,0.5,0.2,0.2,0.2,0.2
56102,0.5,0.5,0.2,0.2,0,0.5,0.5,0.2,0.5,0.2,0.5
56111,0.5,0.5,0.2,0.2,0,0.5,0.5,0.5,0,0.2,0.5
56120,0.5,0.5,0.2,0.2,0,0.5,0.5,0.5,0.2,0.2,0.5
56129,0.5,0.5,0.2,0.2,0,0.5,0.5,0.5,0.5,0.2,0.5
56139,0.5,0.5,0.2,0.5,0,0,0,0,0,0.5,0
56152,0.5,0.5,0.2,0.5,0,0,0,0,0.5,0,0.2
56155,0.5,0.5,0.2,0.5,0,0,0,0,0.5,0.2,0.2
56171,0.5,0.5,0.2,0.5,0,0,0,0.2,0.2,0,0.5
56181,0.5,0.5,0.2,0.5,0,0,0,0.2,0.5,0.2,0
56190,0.5,0.5,0.2,0.5,0,0,0,0.5,0,0.2,0
56203,0.5,0.5,0.2,0.5,0,0,0,0.5,0.2,0.5,0.2
56213,0.5,0.5,0.2,0.5,0,0,0,0.5,0.5,0.5,0.5
56221,0.5,0.5,0.2,0.5,0,0,0.2,0,0,0.5,0.2
56231,0.5,0.5,0.2,0.5,0,0,0.2,0,0.2,0.5,0.5
56241,0.5,0.5,0.2,0.5,0,0,0.2,0.2,0,0,0
56251,0.5,0.5,0.2,0.5,0,0,0.2,0.2,0.2,0,0.2
56261,0.5,0.5,0.2,0.5,0,0,0.2,0.2,0.5,0,0.5
56272,0.5,0.5,0.2,0.5,0,0,0.2,0.5,0,0.2,0.2
56281,0.5,0.5,0.2,0.5,0,0,0.2,0.5,0.2,0.2,0.2
56290,0.5,0.5,0.2,0.5,0,0,0.2,0.5,0.5,0.2,0.2
56299,0.5,0.5,0.2,0.5,0,0,0.5,0,0,0.2,0.2
56308,0.5,0.5,0.2,0.5,0,0,0.5,0,0.2,0.2,0.2
56321,0.5,0.5,0.2,0.5,0,0,0.5,0,0.5,0.5,0.5
56330,0.5,0.5,0.2,0.5,0,0,0.5,0.2,0,0.5,0.5
56340,0.5,0.5,0.2,0.5,0,0,0.5,0.2,0.5,0,0
56350,0.5,0.5,0.2,0.5,0,0,0.5,0.5,0,0,0.2
56361,0.5,0.5,0.2,0.5,0,0,0.5,0.5,0.2,0.2,0
56371,0.5,0.5,0.2,0.5,0,0,0.5,0.5,0.5,0.2,0.2
56381,0.5,0.5,0.2,0.5,0,0.2,0,0,0,0.2,0.5
56387,0.5,0.5,0.2,0.5,0,0.2,0,0,0.2,0,0.5
56397,0.5,0.5,0.2,0.5,0,0.2,0,0,0.5,0.2,0
56406,0.5,0.5,0.2,0.5,0,0.2,0,0.2,0,0.2,0
56417,0.5,0.5,0.2,0.5,0,0.2,0,0.2,0.2,0.2,0.5
56430,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0,0,0
56433,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0,0.2,0
56445,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0.2,0.5,0
56454,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0.5,0.5,0
56461,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0,0.2,0.2
56471,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0.2,0.2,0.5
56481,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0.5,0.5,0
56491,0.5,0.5,0.2,0.5,0,0.2,0.2,0.2,0,0.5,0.2
56502,0.5,0.5,0.2,0.5,0,0.2,0.2,0.2,0.5,0,0
56512,0.5,0.5,0.2,0.5,0,0.2,0.2,0.5,0,0,0.2
56524,0.5,0.5,0.2,0.5,0,0.2,0.2,0.5,0.2,0.2,0.2
56532,0.5,0.5,0.2,0.5,0,0.2,0.2,0.5,0.5,0.2,0
56540,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0,0,0.5
56550,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0.2,0.2,0
56559,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0.5,0.2,0
56570,0.5,0.5,0.2,0.5,0,0.2,0.5,0.2,0,0.2,0.5
56580,0.5,0.5,0.2,0.5,0,0.2,0.5,0.2,0.2,0.5,0
56594,0.5,0.5,0.2,0.5,0,0.2,0.5,0.5,0,0,0.5
56600,0.5,0.5,0.2,0.5,0,0.2,0.5,0.5,0,0.5,0.5
56611,0.5,0.5,0.2,0.5,0,0.2,0.5,0.5,0.5,0,0.2
56623,0.5,0.5,0.2,0.5,0,0.5,0,0,0,0.2,0.2
56632,0.5,0.5,0.2,0.5,0,0.5,0,0,0.2,0.2,0.2
56639,0.5,0.5,0.2,0.5,0,0.5,0,0,0.5,0,0.5
56655,0.5,0.5,0.2,0.5,0,0.5,0,0.2,0.2,0,0
56663,0.5,0.5,0.2,0.5,0,0.5,0,0.2,0.2,0.5,0.5
56673,0.5,0.5,0.2,0.5,0,0.5,0,0.5,0,0,0
56682,0.5,0.5,0.2,0.5,0,0.5,0,0.5,0.2,0,0
56688,0.5,0.5,0.2,0.5,0,0.5,0,0.5,0.2,0.5,0
56697,0.5,0.5,0.2,0.5,0,0.5,0,0.5,0.5,0.5,0
56707,0.5,0.5,0.2,0.5,0,0.5,0.2,0,0,0.5,0.2
56714,0.5,0.5,0.2,0.5,0,0.5,0.2,0,0.2,0.2,0.5
56727,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0,0,0
56737,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0.2,0,0.2
56747,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0.5,0,0.5
56758,0.5,0.5,0.2,0.5,0,0.5,0.2,0.5,0,0.2,0.2
56767,0.5,0.5,0.2,0.5,0,0.5,0.2,0.5,0.2,0.2,0.2
56780,0.5,0.5,0.2,0.5,0,0.5,0.2,0.5,0.5,0.5,0.5
56788,0.5,0.5,0.2,0.5,0,0.5,0.5,0,0,0.5,0.2
56796,0.5,0.5,0.2,0.5,0,0.5,0.5,0,0.2,0.5,0
56803,0.5,0.5,0.2,0.5,0,0.5,0.5,0,0.5,0.2,0.2
56816,0.5,0.5,0.2,0.5,0,0.5,0.5,0.2,0,0.5,0.5
56824,0.5,0.5,0.2,0.5,0,0.5,0.5,0.2,0.2,0.5,0.2
56833,0.5,0.5,0.2,0.5,0,0.5,0.5,0.2,0.5,0.5,0.2
56845,0.5,0.5,0.2,0.5,0,0.5,0.5,0.5,0.2,0,0.2
56853,0.5,0.5,0.2,0.5,0,0.5,0.5,0.5,0.5,0,0
56864,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5
56873,0.5,0.5,0.5,0,0,0,0,0,0.2,0,0.5
56881,0.5,0.5,0.5,0,0,0,0,0,0.5,0,0.2
56885,0.5,0.5,0.5,0,0,0,0,0,0.5,0.2,0.5
